,Open,High,Low,Close,Adj Close,Volume
2021-01-12,1.0318023358925993e-43,1.0358427488382062e-43,1.0318023358925993e-43,1.033404936972198e-43,1.033404936972198e-43,2846866291
2021-01-13,6.179469635843922e-44,6.195486963055306e-44,6.179469635843922e-44,6.194225996810824e-44,6.194225996810824e-44,3908416638
2021-01-14,3.6579545205232576e-44,3.6855609871938124e-44,3.6579545205232576e-44,3.662645508619908e-44,3.662645508619908e-44,4375547297
2021-01-15,2.1854942431390873e-44,2.2041619584589144e-44,2.1711695234464954e-44,2.1924486197533706e-44,2.1924486197533706e-44,3560180963
2021-01-18,1.312955415087196e-44,1.325366756411372e-44,1.3102352242159969e-44,1.3154278180089117e-44,1.3154278180089117e-44,2850863929
2021-01-19,7.739670506794483e-45,7.82271695598587e-45,7.739670506794483e-45,7.772861147242058e-45,7.772861147242058e-45,3398517286
2021-01-20,4.6544842905295295e-45,4.6652617364397893e-45,4.6443288097747874e-45,4.6612809274060995e-45,4.6612809274060995e-45,2025153538
2021-01-21,2.7959240588148378e-45,2.810950693932657e-45,2.7798336148734874e-45,2.7968539392626475e-45,2.7968539392626475e-45,2509884711
2021-01-22,1.6597141385567748e-45,1.6673811690078165e-45,1.6533027627771193e-45,1.6597907909800496e-45,1.6597907909800496e-45,2777245878
2021-01-25,9.935985437061647e-46,1.0021467879270084e-45,9.886527339023024e-46,9.980685681941616e-46,9.980685681941616e-46,4645201716
2021-01-26,6.0171310324785725e-46,6.078789552602722e-46,6.0171310324785725e-46,6.025134603430313e-46,6.025134603430313e-46,4174639838
2021-01-27,3.5196546363834975e-46,3.533429827475117e-46,3.4914198624983247e-46,3.522752894010528e-46,3.522752894010528e-46,2103181108
2021-01-28,2.1026143541264764e-46,2.12009842179101e-46,2.089214654248873e-46,2.1083093745978876e-46,2.1083093745978876e-46,2987491801
2021-01-29,1.2463140158274958e-46,1.2560733930335986e-46,1.2463140158274958e-46,1.248136059818472e-46,1.248136059818472e-46,4641867140
2021-02-01,7.522046708185748e-47,7.540430041889076e-47,7.519443377796695e-47,7.535333074679896e-47,7.535333074679896e-47,2785518401
2021-02-02,4.411179266286116e-47,4.46760587043168e-47,4.396176836325633e-47,4.431417882748565e-47,4.431417882748565e-47,2934076636
2021-02-03,2.6672981681520925e-47,2.6821413515078575e-47,2.644807587607061e-47,2.6704003558002987e-47,2.6704003558002987e-47,4795830371
2021-02-04,1.6116863922360294e-47,1.6250883160171166e-47,1.6012592173386745e-47,1.6154948909496049e-47,1.6154948909496049e-47,2058133857
2021-02-05,9.61963923795858e-48,9.694164898366485e-48,9.604070226159067e-48,9.620600905231831e-48,9.620600905231831e-48,3030844888
2021-02-08,5.680353073186242e-48,5.740281734204085e-48,5.680353073186242e-48,5.69036352839394e-48,5.69036352839394e-48,2178858288
2021-02-09,3.422602763723361e-48,3.451549594133157e-48,3.399452422975579e-48,3.4274694335277955e-48,3.4274694335277955e-48,3775325863
2021-02-10,2.0588157241592312e-48,2.074687593262233e-48,2.0403406193518647e-48,2.0594578582346556e-48,2.0594578582346556e-48,3127226997
2021-02-11,1.2270690147506526e-48,1.2358467119855644e-48,1.219030446526527e-48,1.2288890884525818e-48,1.2288890884525818e-48,4143191124
2021-02-12,7.326324960166804e-49,7.37149617874275e-49,7.311315302087616e-49,7.346428986786443e-49,7.346428986786443e-49,3471432499
2021-02-15,4.352129146691839e-49,4.380620450430714e-49,4.352129146691839e-49,4.3662994778442116e-49,4.3662994778442116e-49,3005471479
2021-02-16,2.5805707777671962e-49,2.601643190192873e-49,2.570300609381744e-49,2.5881522163307734e-49,2.5881522163307734e-49,3186902095
2021-02-17,1.6011319237849962e-49,1.6039977977421437e-49,1.5956591726883966e-49,1.6025360868073418e-49,1.6025360868073418e-49,4215297396
2021-02-18,9.475646178823938e-50,9.524679915517548e-50,9.475646178823938e-50,9.484239686242642e-50,9.484239686242642e-50,3002634792
2021-02-19,5.72906431676071e-50,5.755405976250782e-50,5.72906431676071e-50,5.745299435214138e-50,5.745299435214138e-50,4913810052
2021-02-22,3.4138388690822137e-50,3.447063800067125e-50,3.4138388690822137e-50,3.4219745466501984e-50,3.4219745466501984e-50,4817601295
2021-02-23,2.0032687724994703e-50,2.021504019534889e-50,2.0018938348747644e-50,2.0071155138219431e-50,2.0071155138219431e-50,3365559372
2021-02-24,1.1696925832346544e-50,1.1775152318229102e-50,1.1634078523203189e-50,1.1734467681797847e-50,1.1734467681797847e-50,3505439859
2021-02-25,6.915391412571772e-51,6.918442980087418e-51,6.853273967007332e-51,6.91644867737634e-51,6.91644867737634e-51,3226652822
2021-02-26,4.139115926546441e-51,4.142146341168932e-51,4.100950123389757e-51,4.1417282810556175e-51,4.1417282810556175e-51,4404956158
2021-03-01,2.4716292175850857e-51,2.4800043555921554e-51,2.4716292175850857e-51,2.4768190481791613e-51,2.4768190481791613e-51,4324852829
2021-03-02,1.4904890516301893e-51,1.498179278636164e-51,1.4790248044849185e-51,1.4930827056874867e-51,1.4930827056874867e-51,4439049955
2021-03-03,8.913475554855896e-52,8.937305790686872e-52,8.886026918843983e-52,8.914594747355612e-52,8.914594747355612e-52,4984370091
2021-03-04,5.4866998264933706e-52,5.551594760183144e-52,5.4866998264933706e-52,5.5134705365697744e-52,5.5134705365697744e-52,2246932899
2021-03-05,3.2765673723027113e-52,3.3137799208427148e-52,3.261164720833878e-52,3.2848408095794388e-52,3.2848408095794388e-52,2676044896
2021-03-08,2.0155101691229794e-52,2.036470613047206e-52,2.013200894830813e-52,2.0172166505296287e-52,2.0172166505296287e-52,2800250533
2021-03-09,1.1920275176397412e-52,1.1982060576056514e-52,1.1920275176397412e-52,1.1967006690952974e-52,1.1967006690952974e-52,4859226996
2021-03-10,7.09599908072165e-53,7.126243401046348e-53,7.039433836413052e-53,7.110176187762154e-53,7.110176187762154e-53,3587068462
2021-03-11,4.317607637768048e-53,4.352982960488967e-53,4.293585137204991e-53,4.329569896426011e-53,4.329569896426011e-53,3393594814
2021-03-12,2.610536694389852e-53,2.6213427857782554e-53,2.595575744159335e-53,2.613702088680591e-53,2.613702088680591e-53,3171585317
2021-03-15,1.5781245231114788e-53,1.5886278919502984e-53,1.5667151888815088e-53,1.5824000198403472e-53,1.5824000198403472e-53,2101031764
2021-03-16,9.332089986605949e-54,9.405190152819911e-54,9.27071972369304e-54,9.335994718003826e-54,9.335994718003826e-54,2523515766
2021-03-17,5.499123952090083e-54,5.545635260563405e-54,5.499123952090083e-54,5.518741168442421e-54,5.518741168442421e-54,2380161773
2021-03-18,3.343162720367685e-54,3.379848383676814e-54,3.3192858451665544e-54,3.3511151482966954e-54,3.3511151482966954e-54,4627162741
2021-03-19,1.9749260915285748e-54,1.9952583156440825e-54,1.9669816302992772e-54,1.982429360319789e-54,1.982429360319789e-54,2276287094
2021-03-22,1.2060461675064963e-54,1.2173565495016583e-54,1.2060461675064963e-54,1.2106901235936803e-54,1.2106901235936803e-54,3505212812
2021-03-23,7.092941509943193e-55,7.120730210611995e-55,7.056125598740993e-55,7.110013762090342e-55,7.110013762090342e-55,4566118399
2021-03-24,4.170170354871826e-55,4.179925583764168e-55,4.1634818545539194e-55,4.176570978728882e-55,4.176570978728882e-55,3715750875
2021-03-25,2.4848559646623686e-55,2.4933894172398917e-55,2.465063073120579e-55,2.4870982800060203e-55,2.4870982800060203e-55,2997543249
2021-03-26,1.4814734915922377e-55,1.4904644181193227e-55,1.4757693036457983e-55,1.4847970691177926e-55,1.4847970691177926e-55,3131147878
2021-03-29,8.893369784957417e-56,8.938455809272858e-56,8.893369784957417e-56,8.911132022411418e-56,8.911132022411418e-56,2890864299
2021-03-30,5.402541357991342e-56,5.483196387338422e-56,5.402541357991342e-56,5.4294841201685845e-56,5.4294841201685845e-56,4676282426
2021-03-31,3.2321535006336815e-56,3.246944275488088e-56,3.2076002764958327e-56,3.234896555983594e-56,3.234896555983594e-56,4797882713
2021-04-01,1.936299366912263e-56,1.946592508970682e-56,1.933278064507494e-56,1.9434694308307836e-56,1.9434694308307836e-56,3519161251
2021-04-02,1.1602200160544065e-56,1.16436678218281e-56,1.1587806982218733e-56,1.162153147600986e-56,1.162153147600986e-56,2875790420
2021-04-05,6.908838295823235e-57,6.981356822696888e-57,6.879930225468232e-57,6.939501570773678e-57,6.939501570773678e-57,2681745199
2021-04-06,4.097406148802814e-57,4.116631119100903e-57,4.097406148802814e-57,4.108710591782739e-57,4.108710591782739e-57,3314965338
2021-04-07,2.4610132562636923e-57,2.4859109340735395e-57,2.4610132562636923e-57,2.4636553250719157e-57,2.4636553250719157e-57,2505959132
2021-04-08,1.4898679992226693e-57,1.507714587072147e-57,1.4897899394211846e-57,1.4947243540916807e-57,1.4947243540916807e-57,4736933236
2021-04-09,9.013884875195766e-58,9.102470494074714e-58,8.946376197168838e-58,9.029757908943007e-58,9.029757908943007e-58,3908029504
2021-04-12,5.414637712426297e-58,5.4786094606964706e-58,5.3834257894107e-58,5.427086819220962e-58,5.427086819220962e-58,3849457634
2021-04-13,3.282911805238679e-58,3.2943072939148606e-58,3.2603623543393185e-58,3.285394823023689e-58,3.285394823023689e-58,4063518898
2021-04-14,1.9940571604901256e-58,1.9994147537622337e-58,1.9881239246265137e-58,1.9976185831532516e-58,1.9976185831532516e-58,3109248396
2021-04-15,1.208427551693927e-58,1.2243968349989485e-58,1.2030185207166216e-58,1.2129310023476909e-58,1.2129310023476909e-58,4771069159
2021-04-16,7.368807669917777e-59,7.4272882515244325e-59,7.368807669917777e-59,7.402578933609772e-59,7.402578933609772e-59,3007235082
2021-04-19,4.437555410709554e-59,4.457690269579715e-59,4.422350025769961e-59,4.446215599129856e-59,4.446215599129856e-59,2289167204
2021-04-20,2.615710502387798e-59,2.63561920722007e-59,2.615710502387798e-59,2.628178876982401e-59,2.628178876982401e-59,2537575360
2021-04-21,1.5648070124374552e-59,1.5777594304484193e-59,1.562174343284445e-59,1.5716746163187096e-59,1.5716746163187096e-59,3416355175
2021-04-22,9.094225607977944e-60,9.134093601530468e-60,9.052029250658592e-60,9.10972185434197e-60,9.10972185434197e-60,3369752682
2021-04-23,5.360439378786787e-60,5.397204110071469e-60,5.347695148736827e-60,5.383135841854745e-60,5.383135841854745e-60,2996059526
2021-04-26,3.221311426057945e-60,3.24348068507469e-60,3.221311426057945e-60,3.2357991308039124e-60,3.2357991308039124e-60,2757929726
2021-04-27,1.9068878920056274e-60,1.93048389412807e-60,1.895418597933949e-60,1.914463186643622e-60,1.914463186643622e-60,2855300778
2021-04-28,1.1371301500593138e-60,1.1402156415616485e-60,1.1364004223717761e-60,1.1399280125749121e-60,1.1399280125749121e-60,3032343575
2021-04-29,6.809848387637909e-61,6.856121591420035e-61,6.796635061391282e-61,6.814343954202738e-61,6.814343954202738e-61,2095556122
2021-04-30,3.988886181639257e-61,4.0331308406060985e-61,3.985419795979691e-61,4.0005044004428136e-61,4.0005044004428136e-61,3945288252
2021-05-03,2.4924420265282785e-61,2.5099585273353784e-61,2.487615896538029e-61,2.5001602856265432e-61,2.5001602856265432e-61,4517619735
2021-05-04,1.4884546292635024e-61,1.4917742648984568e-61,1.4884546292635024e-61,1.4902793826981932e-61,1.4902793826981932e-61,3687721827
2021-05-05,8.911713721602579e-62,8.940160700598177e-62,8.86131705270516e-62,8.936396498979418e-62,8.936396498979418e-62,4772855700
2021-05-06,5.358368738546502e-62,5.385782344520116e-62,5.353257632607305e-62,5.368052303010004e-62,5.368052303010004e-62,3887700058
2021-05-07,3.2738345944781636e-62,3.2903998768435097e-62,3.2545750425923513e-62,3.283319486879552e-62,3.283319486879552e-62,3287605755
2021-05-10,1.935495456366461e-62,1.948983857144316e-62,1.931771435300662e-62,1.9381895465528926e-62,1.9381895465528926e-62,2294950979
2021-05-11,1.1693038524997386e-62,1.1745934736257303e-62,1.1645179381872462e-62,1.170694854217609e-62,1.170694854217609e-62,4828985361
2021-05-12,6.685437233950489e-63,6.751753634838877e-63,6.649533425484615e-63,6.705601930752015e-63,6.705601930752015e-63,2278729447
2021-05-13,3.928425551215925e-63,3.9750328092235906e-63,3.928425551215925e-63,3.936123731055684e-63,3.936123731055684e-63,4859329056
2021-05-14,2.3717609278218345e-63,2.3920197955231744e-63,2.3550715521965069e-63,2.3737467567038897e-63,2.3737467567038897e-63,4897381153
2021-05-17,1.4243480986287768e-63,1.4394164468527264e-63,1.4243480986287768e-63,1.4266249754386376e-63,1.4266249754386376e-63,3118191035
2021-05-18,8.50714821605457e-64,8.527031058997036e-64,8.480289031642107e-64,8.51840214342785e-64,8.51840214342785e-64,3260503143
2021-05-19,5.054053863681635e-64,5.0845486348343054e-64,5.030656197515616e-64,5.067765566733678e-64,5.067765566733678e-64,2629684288
2021-05-20,2.9946606425166933e-64,3.000158485237691e-64,2.9673692569105354e-64,2.9968604298926822e-64,2.9968604298926822e-64,3096799694
2021-05-21,1.7391509832485375e-64,1.760652442311428e-64,1.7391509832485375e-64,1.7468771710537402e-64,1.7468771710537402e-64,3043864202
2021-05-24,1.0637350153296603e-64,1.0769273169392943e-64,1.058190340526973e-64,1.066549145754408e-64,1.066549145754408e-64,4938222382
2021-05-25,6.52918040035068e-65,6.546611877695645e-65,6.471025222386631e-65,6.535627388398069e-65,6.535627388398069e-65,3519848931
2021-05-26,3.8294872453720405e-65,3.8712538475925695e-65,3.8294872453720405e-65,3.844391880927784e-65,3.844391880927784e-65,2377865993
2021-05-27,2.29526887456038e-65,2.3016864894967567e-65,2.2809168674139963e-65,2.3009063525485517e-65,2.3009063525485517e-65,2189252244
2021-05-28,1.3466229126380348e-65,1.3560579164596737e-65,1.3448253022682396e-65,1.3502602238771932e-65,1.3502602238771932e-65,2760213418
2021-05-31,8.093254535693493e-66,8.140192946166611e-66,8.07925876234786e-66,8.106064444534518e-66,8.106064444534518e-66,3366835857
2021-06-01,4.884503094294323e-66,4.91529392501848e-66,4.87626253954645e-66,4.900248484758035e-66,4.900248484758035e-66,2279172230
2021-06-02,2.9134885747326357e-66,2.9367284556090956e-66,2.893975827298326e-66,2.916469301354019e-66,2.916469301354019e-66,3852621240
2021-06-03,1.6810270094192345e-66,1.6987589353599994e-66,1.6748626668935683e-66,1.6863060340569062e-66,1.6863060340569062e-66,4424352586
2021-06-04,1.0037211492279186e-66,1.0149606354336184e-66,1.0037211492279186e-66,1.0086573078860573e-66,1.0086573078860573e-66,3151218774
2021-06-07,6.074342539348079e-67,6.11981858889089e-67,6.074342539348079e-67,6.093164062572713e-67,6.093164062572713e-67,4957732046
2021-06-08,3.5828866037307775e-67,3.605940438943244e-67,3.57957930192295e-67,3.600319317368091e-67,3.600319317368091e-67,2677692439
2021-06-09,2.195914772799068e-67,2.2172174576006178e-67,2.193333279619626e-67,2.204981737880836e-67,2.204981737880836e-67,3278836513
2021-06-10,1.3282562618599311e-67,1.3447395897447154e-67,1.3282562618599311e-67,1.3318849875994702e-67,1.3318849875994702e-67,4730443081
2021-06-11,7.928451279741441e-68,7.975351345313212e-68,7.928451279741441e-68,7.948613282637034e-68,7.948613282637034e-68,3549629141
2021-06-14,4.702347180771192e-68,4.7316656658118124e-68,4.682915839033638e-68,4.702656975849417e-68,4.702656975849417e-68,2009979646
2021-06-15,2.786280946550249e-68,2.7973943721175833e-68,2.781162471419166e-68,2.7939482470311412e-68,2.7939482470311412e-68,4930154780
2021-06-16,1.691790983718475e-68,1.6991995444170061e-68,1.687571993366995e-68,1.6944783878890908e-68,1.6944783878890908e-68,3951329459
2021-06-17,1.014786877536737e-68,1.0233115577571291e-68,1.0101721206359032e-68,1.0163669694221459e-68,1.0163669694221459e-68,3398524364
2021-06-18,6.069251733365058e-69,6.10126544136304e-69,6.065106053951096e-69,6.088150686212076e-69,6.088150686212076e-69,2253721646
2021-06-21,3.630508683482931e-69,3.669787060345251e-69,3.6066400631873867e-69,3.6345428523472347e-69,3.6345428523472347e-69,2539527976
2021-06-22,2.1911470588660965e-69,2.220457718727854e-69,2.182409240411925e-69,2.201775704323258e-69,2.201775704323258e-69,3724913526
2021-06-23,1.32832433397056e-69,1.3391168951318923e-69,1.3228896763671973e-69,1.3333902116176597e-69,1.3333902116176597e-69,4642433650
2021-06-24,7.823311545382885e-70,7.84329624421445e-70,7.81360715223244e-70,7.836359897120383e-70,7.836359897120383e-70,4672287209
2021-06-25,4.7297114188888456e-70,4.761508664374844e-70,4.7297114188888456e-70,4.7405169028049956e-70,4.7405169028049956e-70,4970566448
2021-06-28,2.8743496675135743e-70,2.8835879432292027e-70,2.866869448488684e-70,2.8813370715443822e-70,2.8813370715443822e-70,2585459151
2021-06-29,1.7373588951712867e-70,1.7504289933733094e-70,1.7347271764893263e-70,1.7441992340332837e-70,1.7441992340332837e-70,2127992014
2021-06-30,1.0140560148274297e-70,1.0165251522488626e-70,1.0084363840654546e-70,1.0155718948057233e-70,1.0155718948057233e-70,3768559575
2021-07-01,6.0893795613888035e-71,6.152775100980375e-71,6.0893795613888035e-71,6.112443947052724e-71,6.112443947052724e-71,3918449063
2021-07-02,3.6028838325001926e-71,3.636630141125369e-71,3.589124258666396e-71,3.6084224322492997e-71,3.6084224322492997e-71,4744646222
2021-07-05,2.1746864697682224e-71,2.1923340575099197e-71,2.170620891567179e-71,2.177107491086627e-71,2.177107491086627e-71,3120710432
2021-07-06,1.2920328160393928e-71,1.3078368545627712e-71,1.2920328160393928e-71,1.2967371240409942e-71,1.2967371240409942e-71,4505389430
2021-07-07,7.847450355696095e-72,7.907480014844264e-72,7.793759982944952e-72,7.856701638926996e-72,7.856701638926996e-72,2724979051
2021-07-08,4.694315509278077e-72,4.720009185987729e-72,4.69154196025617e-72,4.70421209837699e-72,4.70421209837699e-72,4566184938
2021-07-09,2.7969814757470886e-72,2.8089608505160105e-72,2.787142206520332e-72,2.80136898243169e-72,2.80136898243169e-72,4458512585
2021-07-12,1.647684582437373e-72,1.6691900801950091e-72,1.646558367983198e-72,1.6538952816432195e-72,1.6538952816432195e-72,2225218410
2021-07-13,9.981433507145042e-73,1.0026999887000812e-72,9.932203811108546e-73,9.990414899900051e-73,9.990414899900051e-73,4871977467
2021-07-14,6.074838197937027e-73,6.116646265938927e-73,6.022659343190873e-73,6.076618782911738e-73,6.076618782911738e-73,2294801511
2021-07-15,3.673597182635592e-73,3.688959875564831e-73,3.6480081127161185e-73,3.677773118108446e-73,3.677773118108446e-73,3036171885
2021-07-16,2.1844146293379798e-73,2.206278063635703e-73,2.1723707048324454e-73,2.1897371909723627e-73,2.1897371909723627e-73,4993732654
2021-07-19,1.2891358025273654e-73,1.3013017489155916e-73,1.2891358025273654e-73,1.2948896853447e-73,1.2948896853447e-73,3295336443
2021-07-20,7.663571641798044e-74,7.701655629436577e-74,7.663571641798044e-74,7.694233629614512e-74,7.694233629614512e-74,3136557640
2021-07-21,4.694656438790081e-74,4.758607441167688e-74,4.66793575111843e-74,4.712717700848702e-74,4.712717700848702e-74,2081630726
2021-07-22,2.8505306328065894e-74,2.8763507195071425e-74,2.8394789216012653e-74,2.8628614503869062e-74,2.8628614503869062e-74,2696780370
2021-07-23,1.7054764609274947e-74,1.719766640395871e-74,1.7050736287039112e-74,1.7103106284240524e-74,1.7103106284240524e-74,3742070391
2021-07-26,1.0354154831583396e-74,1.0466923967911088e-74,1.0328296309801645e-74,1.0392553130334163e-74,1.0392553130334163e-74,2014939787
2021-07-27,6.178701670488187e-75,6.215822369041322e-75,6.167726473555399e-75,6.188554243971225e-75,6.188554243971225e-75,4766009046
2021-07-28,3.700805325918082e-75,3.7204138837424265e-75,3.681889292045259e-75,3.7182033983263e-75,3.7182033983263e-75,3737771486
2021-07-29,2.222183790013106e-75,2.2463438994650845e-75,2.2186848436293674e-75,2.2282108006780713e-75,2.2282108006780713e-75,3537971086
2021-07-30,1.3442666595205702e-75,1.3517248692221933e-75,1.3402617170259891e-75,1.3459563421372016e-75,1.3459563421372016e-75,3150870861
2021-08-02,8.095900758783643e-76,8.190018507136738e-76,8.095900758783643e-76,8.119968469687681e-76,8.119968469687681e-76,4224826092
2021-08-03,4.8332753995827086e-76,4.858584733320727e-76,4.8332753995827086e-76,4.8479888928297793e-76,4.8479888928297793e-76,4214055171
2021-08-04,2.8550021403814736e-76,2.883538272457454e-76,2.8550021403814736e-76,2.8688833446332447e-76,2.8688833446332447e-76,4200936763
2021-08-05,1.7181038374071057e-76,1.7253688762052683e-76,1.7173286593501172e-76,1.7193859897203863e-76,1.7193859897203863e-76,4065878298
2021-08-06,1.0124640799160747e-76,1.0272387121584395e-76,1.0099973125350062e-76,1.0171146120245833e-76,1.0171146120245833e-76,2124732188
2021-08-09,6.200249355666152e-77,6.233985308929783e-77,6.175250689566393e-77,6.223707670264782e-77,6.223707670264782e-77,4974650269
2021-08-10,3.747457898848256e-77,3.776549607143581e-77,3.747457898848256e-77,3.756508242001658e-77,3.756508242001658e-77,2892742589
2021-08-11,2.2665497447191358e-77,2.282606845980371e-77,2.2557308238460993e-77,2.276384592711152e-77,2.276384592711152e-77,3240833731
2021-08-12,1.3549500464389073e-77,1.3672179958920716e-77,1.3476811998096774e-77,1.3601737573089964e-77,1.3601737573089964e-77,2385546070
2021-08-13,7.985849171542723e-78,8.048127415477658e-78,7.985849171542723e-78,8.024418022524853e-78,8.024418022524853e-78,4330918240
2021-08-16,4.744794905456597e-78,4.803668202018895e-78,4.744794905456597e-78,4.759905764053717e-78,4.759905764053717e-78,3362070725
2021-08-17,2.8419407246016434e-78,2.869413287466899e-78,2.829047837344488e-78,2.845396846605718e-78,2.845396846605718e-78,4167036059
2021-08-18,1.7011736137278576e-78,1.7231925646471726e-78,1.7011736137278576e-78,1.7091715085731553e-78,1.7091715085731553e-78,4197395373
2021-08-19,1.0090946206966662e-78,1.0147914163548467e-78,1.0071213063934426e-78,1.0122681185463954e-78,1.0122681185463954e-78,2797055004
2021-08-20,6.161917141568197e-79,6.230972213809781e-79,6.161917141568197e-79,6.180092229677094e-79,6.180092229677094e-79,4676294862
2021-08-23,3.696078921466742e-79,3.715937253822316e-79,3.674691287833065e-79,3.703304992781231e-79,3.703304992781231e-79,4725794923
2021-08-24,2.198159444027337e-79,2.2050496725696988e-79,2.198159444027337e-79,2.202777160304552e-79,2.202777160304552e-79,2702748052
2021-08-25,1.2876835836458483e-79,1.2903134305297789e-79,1.2761953899949799e-79,1.288888575948884e-79,1.288888575948884e-79,4074078817
2021-08-26,7.684189258423499e-80,7.728884037168883e-80,7.618874177088665e-80,7.685240007366977e-80,7.685240007366977e-80,4941366687
2021-08-27,4.600851358334972e-80,4.636350015909118e-80,4.600851358334972e-80,4.621343863543586e-80,4.621343863543586e-80,2584880950
2021-08-30,2.7273303616785013e-80,2.754104335185074e-80,2.7100454397580816e-80,2.727934922441828e-80,2.727934922441828e-80,2214672023
2021-08-31,1.63230866280272e-80,1.6501194711754763e-80,1.63230866280272e-80,1.6383209477430933e-80,1.6383209477430933e-80,3164338685
2021-09-01,9.592358547630175e-81,9.60203806296328e-81,9.514712644332861e-81,9.595874198788295e-81,9.595874198788295e-81,2531000593
2021-09-02,5.496548332956605e-81,5.533705444644243e-81,5.476246102324644e-81,5.521427012470006e-81,5.521427012470006e-81,2701767553
2021-09-03,3.3474472605431213e-81,3.367868435326441e-81,3.3474472605431213e-81,3.3637879086663425e-81,3.3637879086663425e-81,4771210561
2021-09-06,1.981042330150381e-81,1.9939415445149716e-81,1.9731278578478477e-81,1.9865235845453598e-81,1.9865235845453598e-81,2235075055
2021-09-07,1.1816072255049502e-81,1.1959064168639943e-81,1.175748784517293e-81,1.1849817734400543e-81,1.1849817734400543e-81,2628812046
2021-09-08,6.992562614400804e-82,7.070135850968407e-82,6.955206634984762e-82,7.023155606386047e-82,7.023155606386047e-82,2121334263
2021-09-09,4.198321318217546e-82,4.255426098566856e-82,4.198321318217546e-82,4.215394902594286e-82,4.215394902594286e-82,2461042065
2021-09-10,2.5659910476862956e-82,2.6012659306665673e-82,2.556158387588548e-82,2.578737852465995e-82,2.578737852465995e-82,4141998817
2021-09-13,1.5214685610406572e-82,1.5296540186646618e-82,1.5200547735170777e-82,1.5239845323777154e-82,1.5239845323777154e-82,4786533340
2021-09-14,9.069494196870252e-83,9.146790148292975e-83,9.015588751774506e-83,9.103466963528009e-83,9.103466963528009e-83,4027840906
2021-09-15,5.480923300202998e-83,5.523765000260439e-83,5.47503643904953e-83,5.506023371836053e-83,5.506023371836053e-83,4673675065
2021-09-16,3.403734014593386e-83,3.4147740852175756e-83,3.397956117612583e-83,3.406598085477149e-83,3.406598085477149e-83,4459914491
2021-09-17,2.006040701771609e-83,2.0237194759064468e-83,2.0051875372374778e-83,2.012744627304725e-83,2.012744627304725e-83,3212612711
2021-09-20,1.1963708874073696e-83,1.2017262324727007e-83,1.1963708874073696e-83,1.1982648925274774e-83,1.1982648925274774e-83,4921056541
2021-09-21,6.971140268361838e-84,7.002550272562799e-84,6.971140268361838e-84,7.002026607376308e-84,7.002026607376308e-84,2348058651
2021-09-22,4.1128206126261606e-84,4.164434267033226e-84,4.111853678868669e-84,4.128676722348034e-84,4.128676722348034e-84,2983285206
2021-09-23,2.4267974407933673e-84,2.435512949729934e-84,2.408735408517235e-84,2.4328823438289337e-84,2.4328823438289337e-84,2510605440
2021-09-24,1.4384877884862558e-84,1.4455232393987572e-84,1.4384877884862558e-84,1.4430157268514206e-84,1.4430157268514206e-84,4068769087
2021-09-27,8.695972410912454e-85,8.739863691342364e-85,8.67481685027211e-85,8.696183686074129e-85,8.696183686074129e-85,4000775250
2021-09-28,5.1368484556818125e-85,5.1856947552327e-85,5.1368484556818125e-85,5.152735639886464e-85,5.152735639886464e-85,3976496729
2021-09-29,3.10019622603196e-85,3.1093962399021696e-85,3.087470790251607e-85,3.1051128839894104e-85,3.1051128839894104e-85,3119859816
2021-09-30,1.8712663815542083e-85,1.8871385445282626e-85,1.8686872571643617e-85,1.872147685207262e-85,1.872147685207262e-85,2321743037
2021-10-01,1.1043866057184438e-85,1.1173611236133175e-85,1.1043866057184438e-85,1.1084291203560382e-85,1.1084291203560382e-85,3105958084
2021-10-04,6.530678036219528e-86,6.563200162732079e-86,6.518272193256215e-86,6.541935655459837e-86,6.541935655459837e-86,3569545817
2021-10-05,3.965207702644551e-86,4.005339949337737e-86,3.9435478994151014e-86,3.977419299546705e-86,3.977419299546705e-86,4191159050
2021-10-06,2.421644504679437e-86,2.4453481725026255e-86,2.4148687511048913e-86,2.4320084011835218e-86,2.4320084011835218e-86,2125239652
2021-10-07,1.4475750616573404e-86,1.4522560526006251e-86,1.4439618974568e-86,1.4521000386895357e-86,1.4521000386895357e-86,4704972291
2021-10-08,8.819811206760003e-87,8.911826155888034e-87,8.763129976949085e-87,8.85086677535409e-87,8.85086677535409e-87,2291177999
2021-10-11,5.188057910639799e-87,5.24062873119208e-87,5.1793326112612385e-87,5.213521850010626e-87,5.213521850010626e-87,4172911847
2021-10-12,3.1270577576191394e-87,3.142617950462479e-87,3.117119316595863e-87,3.141196038409769e-87,3.141196038409769e-87,4660545141
2021-10-13,1.9227228867395387e-87,1.9298851189113642e-87,1.9051676716962688e-87,1.923066219267737e-87,1.923066219267737e-87,4248342578
2021-10-14,1.1206523268988863e-87,1.122874098117018e-87,1.116299014479036e-87,1.1210832017344857e-87,1.1210832017344857e-87,3415047568
2021-10-15,6.652775307452146e-88,6.682842337047571e-88,6.61853450929976e-88,6.680131695418062e-88,6.680131695418062e-88,3104687762
2021-10-18,4.005412543869934e-88,4.0283736568584467e-88,4.005412543869934e-88,4.0217017698507106e-88,4.0217017698507106e-88,4978183086
2021-10-19,2.4158067113211653e-88,2.4367830248630866e-88,2.4158067113211653e-88,2.4223425070944872e-88,2.4223425070944872e-88,2074516786
